"city","year","soda_daily","philly","post_period"
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,1,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,1,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,1,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,1,0,0
"NYC",2013,1,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,1,0,0
"NYC",2013,1,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,1,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,1,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,1,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,1,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,1,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,1,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,1,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,1,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,1,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,1,0,0
"NYC",2013,1,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,1,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,1,0,0
"NYC",2013,1,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,1,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,1,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,1,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,1,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,1,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,1,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2013,0,0,0
"NYC",2015,1,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,1,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,1,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
"NYC",2015,0,0,0
